date,time,tradingsymbol,open,high,low,close,volume
2012-01-24,00:00:00,BANKNIFTY,9536.04,9885.15,9456.25,9834.0,0
2012-01-25,00:00:00,BANKNIFTY,9871.95,9905.5,9762.5,9856.6,0
2012-01-27,00:00:00,BANKNIFTY,9969.25,9969.25,9701.5,9813.65,0
2012-01-30,00:00:00,BANKNIFTY,9741.25,9741.25,9509.15,9537.1,0
2012-01-31,00:00:00,BANKNIFTY,9625.7,9946.5,9625.7,9919.45,0
2012-02-01,00:00:00,BANKNIFTY,9941.9,9967.45,9762.0,9949.1,0
2012-02-02,00:00:00,BANKNIFTY,10012.95,10090.2,9776.54,9992.04,0
2012-02-03,00:00:00,BANKNIFTY,9992.0,10158.95,9928.45,10133.65,0
2012-02-06,00:00:00,BANKNIFTY,10219.6,10331.25,10183.45,10269.25,0
2012-02-07,00:00:00,BANKNIFTY,10368.5,10429.7,10260.15,10324.6,0
2012-02-08,00:00:00,BANKNIFTY,10308.2,10401.65,10208.45,10320.1,0
2012-02-09,00:00:00,BANKNIFTY,10267.25,10546.4,10267.25,10507.6,0
2012-02-10,00:00:00,BANKNIFTY,10482.15,10555.0,10344.2,10442.65,0
2012-02-13,00:00:00,BANKNIFTY,10451.1,10532.85,10335.7,10473.6,0
2012-02-14,00:00:00,BANKNIFTY,10449.45,10606.85,10449.1,10556.65,0
2012-02-15,00:00:00,BANKNIFTY,10633.65,10959.5,10633.15,10930.7,0
2012-02-16,00:00:00,BANKNIFTY,10896.05,10940.8,10780.05,10921.9,0
2012-02-17,00:00:00,BANKNIFTY,11042.85,11203.35,11013.0,11074.9,0
2012-02-21,00:00:00,BANKNIFTY,11042.6,11207.05,11042.6,11170.4,0
2012-02-22,00:00:00,BANKNIFTY,11160.4,11226.75,10714.05,10747.15,0
2012-02-23,00:00:00,BANKNIFTY,10693.75,10852.65,10621.8,10713.35,0
2012-02-24,00:00:00,BANKNIFTY,10691.75,10759.05,10435.54,10506.8,0
2012-02-27,00:00:00,BANKNIFTY,10527.65,10527.65,10073.9,10103.95,0
2012-02-28,00:00:00,BANKNIFTY,10179.95,10561.7,10178.85,10484.0,0
2012-02-29,00:00:00,BANKNIFTY,10561.75,10667.3,10340.75,10414.2,0
2012-03-01,00:00:00,BANKNIFTY,10385.15,10385.15,10160.25,10288.9,0
2012-03-02,00:00:00,BANKNIFTY,10337.7,10584.25,10192.79,10434.29,0
2012-03-03,00:00:00,BANKNIFTY,10435.45,10486.25,10435.45,10450.25,0
2012-03-05,00:00:00,BANKNIFTY,10406.85,10406.85,10152.1,10178.85,0
2012-03-06,00:00:00,BANKNIFTY,10149.79,10438.0,10020.45,10058.15,0
2012-03-07,00:00:00,BANKNIFTY,10030.25,10169.45,9939.95,10132.85,0
2012-03-09,00:00:00,BANKNIFTY,10286.79,10526.55,10286.79,10505.65,0
2012-03-12,00:00:00,BANKNIFTY,10765.95,10786.45,10543.25,10625.65,0
2012-03-13,00:00:00,BANKNIFTY,10707.9,10765.7,10671.45,10686.2,0
2012-03-14,00:00:00,BANKNIFTY,10820.4,10912.05,10768.65,10889.7,0
2012-03-15,00:00:00,BANKNIFTY,10894.45,10894.45,10556.4,10595.0,0
2012-03-16,00:00:00,BANKNIFTY,10607.75,10832.3,10348.04,10391.35,0
2012-03-19,00:00:00,BANKNIFTY,10440.85,10440.85,10135.25,10188.85,0
2012-03-20,00:00:00,BANKNIFTY,10183.0,10369.2,10137.79,10281.6,0
2012-03-21,00:00:00,BANKNIFTY,10238.65,10562.05,10217.45,10524.45,0
2012-03-22,00:00:00,BANKNIFTY,10525.0,10583.75,10135.85,10173.54,0
2012-03-23,00:00:00,BANKNIFTY,10249.75,10404.25,10125.75,10294.54,0
2012-03-26,00:00:00,BANKNIFTY,10260.2,10263.1,10013.04,10043.5,0
2012-03-27,00:00:00,BANKNIFTY,10171.9,10247.04,9967.54,10148.85,0
2012-03-28,00:00:00,BANKNIFTY,10122.04,10122.04,9901.2,9960.4,0
2012-03-29,00:00:00,BANKNIFTY,9859.25,9988.54,9845.4,9927.65,0
2012-03-30,00:00:00,BANKNIFTY,9984.79,10248.04,9981.9,10212.75,0
2012-04-02,00:00:00,BANKNIFTY,10186.79,10321.75,10180.95,10305.35,0
2012-04-03,00:00:00,BANKNIFTY,10381.0,10502.7,10376.0,10432.6,0
2012-04-04,00:00:00,BANKNIFTY,10345.15,10371.85,10267.95,10340.1,0
2012-04-09,00:00:00,BANKNIFTY,10256.65,10256.65,10113.75,10131.6,0
2012-04-10,00:00:00,BANKNIFTY,10169.2,10209.9,10077.04,10196.04,0
2012-04-11,00:00:00,BANKNIFTY,10117.25,10309.75,10060.7,10214.25,0
2012-04-12,00:00:00,BANKNIFTY,10250.7,10432.79,10250.7,10400.7,0
2012-04-13,00:00:00,BANKNIFTY,10478.25,10587.95,10235.7,10306.25,0
2012-04-16,00:00:00,BANKNIFTY,10274.15,10447.95,10274.15,10432.7,0
2012-04-17,00:00:00,BANKNIFTY,10502.65,10621.9,10248.54,10519.55,0
2012-04-18,00:00:00,BANKNIFTY,10585.55,10645.85,10479.5,10512.45,0
2012-04-19,00:00:00,BANKNIFTY,10536.95,10594.9,10438.65,10567.9,0
2012-04-20,00:00:00,BANKNIFTY,10538.3,10577.45,10387.04,10456.5,0
2012-04-23,00:00:00,BANKNIFTY,10432.6,10521.45,10206.9,10243.15,0
2012-04-24,00:00:00,BANKNIFTY,10275.54,10287.9,10151.79,10215.15,0
2012-04-25,00:00:00,BANKNIFTY,10215.85,10277.85,10043.65,10159.85,0
2012-04-26,00:00:00,BANKNIFTY,10171.85,10193.9,10083.5,10128.0,0
2012-04-27,00:00:00,BANKNIFTY,10146.1,10249.15,10029.45,10148.7,0
2012-04-28,00:00:00,BANKNIFTY,10199.04,10232.1,10175.29,10212.65,0
2012-04-30,00:00:00,BANKNIFTY,10210.1,10360.54,10210.1,10276.79,0
2012-05-02,00:00:00,BANKNIFTY,10282.7,10382.35,10278.45,10306.6,0
2012-05-03,00:00:00,BANKNIFTY,10231.7,10255.85,10100.25,10126.54,0
2012-05-04,00:00:00,BANKNIFTY,10063.5,10068.65,9757.75,9802.35,0
2012-05-07,00:00:00,BANKNIFTY,9664.85,9910.7,9480.5,9876.35,0
2012-05-08,00:00:00,BANKNIFTY,9909.4,9924.15,9526.65,9588.75,0
2012-05-09,00:00:00,BANKNIFTY,9517.0,9572.35,9340.45,9404.79,0
2012-05-10,00:00:00,BANKNIFTY,9411.75,9580.4,9362.1,9410.9,0
2012-05-11,00:00:00,BANKNIFTY,9353.45,9532.65,9296.65,9398.1,0
2012-05-14,00:00:00,BANKNIFTY,9412.6,9498.79,9190.29,9257.65,0
2012-05-15,00:00:00,BANKNIFTY,9186.45,9361.45,9166.1,9319.7,0
2012-05-16,00:00:00,BANKNIFTY,9184.45,9208.15,9047.04,9164.25,0
2012-05-17,00:00:00,BANKNIFTY,9199.5,9328.5,9113.65,9154.2,0
2012-05-18,00:00:00,BANKNIFTY,9013.1,9364.7,8995.25,9310.25,0
2012-05-21,00:00:00,BANKNIFTY,9299.9,9478.95,9299.9,9412.0,0
2012-05-22,00:00:00,BANKNIFTY,9510.45,9522.29,9253.04,9268.79,0
2012-05-23,00:00:00,BANKNIFTY,9237.35,9295.65,9157.2,9209.9,0
2012-05-24,00:00:00,BANKNIFTY,9277.25,9463.7,9198.75,9437.6,0
2012-05-25,00:00:00,BANKNIFTY,9422.45,9497.0,9371.54,9456.29,0
2012-05-28,00:00:00,BANKNIFTY,9483.1,9716.5,9483.1,9698.29,0
2012-05-29,00:00:00,BANKNIFTY,9734.85,9783.45,9687.65,9708.1,0
2012-05-30,00:00:00,BANKNIFTY,9642.2,9642.2,9514.25,9534.04,0
2012-05-31,00:00:00,BANKNIFTY,9414.35,9479.35,9360.04,9441.0,0
2012-06-01,00:00:00,BANKNIFTY,9434.45,9493.25,9252.6,9267.6,0
2012-06-04,00:00:00,BANKNIFTY,9174.54,9406.25,9110.45,9362.29,0
2012-06-05,00:00:00,BANKNIFTY,9433.25,9545.5,9400.35,9460.15,0
2012-06-06,00:00:00,BANKNIFTY,9519.0,9770.65,9519.0,9742.79,0
2012-06-07,00:00:00,BANKNIFTY,9830.5,9974.7,9787.95,9950.9,0
2012-06-08,00:00:00,BANKNIFTY,9969.54,10031.2,9809.95,9998.85,0
2012-06-11,00:00:00,BANKNIFTY,10070.15,10157.75,9934.04,9969.2,0
2012-06-12,00:00:00,BANKNIFTY,9899.45,10156.4,9893.35,10139.2,0
2012-06-13,00:00:00,BANKNIFTY,10150.0,10224.54,10075.2,10128.15,0
2012-06-14,00:00:00,BANKNIFTY,10073.5,10096.75,9813.65,9836.95,0
2012-06-15,00:00:00,BANKNIFTY,9881.4,10098.9,9881.4,10064.79,0
2012-06-18,00:00:00,BANKNIFTY,10178.85,10197.79,9695.6,9749.9,0
2012-06-19,00:00:00,BANKNIFTY,9730.0,9808.0,9619.15,9786.45,0
2012-06-20,00:00:00,BANKNIFTY,9812.85,9875.65,9764.45,9831.79,0
2012-06-21,00:00:00,BANKNIFTY,9795.95,10046.9,9769.29,10033.65,0
2012-06-22,00:00:00,BANKNIFTY,9907.35,10073.45,9873.85,10038.35,0
2012-06-25,00:00:00,BANKNIFTY,10068.9,10193.45,9892.79,9925.75,0
2012-06-26,00:00:00,BANKNIFTY,9914.79,10024.65,9901.85,9970.1,0
2012-06-27,00:00:00,BANKNIFTY,10025.45,10109.65,9988.5,10017.79,0
2012-06-28,00:00:00,BANKNIFTY,10023.9,10052.2,9950.1,10003.85,0
2012-06-29,00:00:00,BANKNIFTY,10105.45,10360.0,10105.45,10340.65,0
2012-07-02,00:00:00,BANKNIFTY,10366.5,10450.29,10303.65,10412.2,0
2012-07-03,00:00:00,BANKNIFTY,10460.0,10544.3,10444.29,10481.29,0
2012-07-04,00:00:00,BANKNIFTY,10522.4,10548.9,10482.85,10529.45,0
2012-07-05,00:00:00,BANKNIFTY,10520.05,10651.2,10468.75,10641.9,0
2012-07-06,00:00:00,BANKNIFTY,10637.95,10687.9,10547.35,10655.35,0
2012-07-09,00:00:00,BANKNIFTY,10594.95,10635.9,10524.75,10588.05,0
2012-07-10,00:00:00,BANKNIFTY,10617.05,10767.25,10615.3,10751.55,0
2012-07-11,00:00:00,BANKNIFTY,10701.6,10782.55,10692.95,10713.3,0
2012-07-12,00:00:00,BANKNIFTY,10640.15,10676.0,10557.35,10616.3,0
2012-07-13,00:00:00,BANKNIFTY,10654.9,10715.15,10568.75,10594.45,0
2012-07-16,00:00:00,BANKNIFTY,10614.1,10692.8,10552.7,10568.2,0
2012-07-17,00:00:00,BANKNIFTY,10648.7,10673.5,10518.95,10558.05,0
2012-07-18,00:00:00,BANKNIFTY,10569.05,10629.15,10498.6,10607.1,0
2012-07-19,00:00:00,BANKNIFTY,10684.4,10708.6,10606.6,10622.05,0
2012-07-20,00:00:00,BANKNIFTY,10622.85,10622.85,10463.4,10481.6,0
2012-07-23,00:00:00,BANKNIFTY,10401.7,10402.25,10254.0,10274.6,0
2012-07-24,00:00:00,BANKNIFTY,10282.65,10349.45,10237.25,10299.0,0
2012-07-25,00:00:00,BANKNIFTY,10286.54,10315.4,10224.75,10267.85,0
2012-07-26,00:00:00,BANKNIFTY,10306.5,10314.04,10056.15,10083.79,0
2012-07-27,00:00:00,BANKNIFTY,10256.25,10401.65,10102.75,10140.54,0
2012-07-30,00:00:00,BANKNIFTY,10222.54,10427.04,10222.54,10412.15,0
2012-07-31,00:00:00,BANKNIFTY,10462.79,10467.95,10239.7,10384.1,0
2012-08-01,00:00:00,BANKNIFTY,10347.79,10445.2,10324.6,10419.9,0
2012-08-02,00:00:00,BANKNIFTY,10408.95,10417.5,10310.85,10379.6,0
2012-08-03,00:00:00,BANKNIFTY,10312.79,10336.25,10209.15,10315.6,0
2012-08-06,00:00:00,BANKNIFTY,10426.75,10501.45,10426.75,10462.4,0
2012-08-07,00:00:00,BANKNIFTY,10499.7,10616.9,10463.54,10591.95,0
2012-08-08,00:00:00,BANKNIFTY,10621.0,10640.75,10511.35,10529.25,0
2012-08-09,00:00:00,BANKNIFTY,10572.4,10614.2,10425.15,10445.9,0
2012-08-10,00:00:00,BANKNIFTY,10427.35,10449.25,10272.04,10358.95,0
2012-08-13,00:00:00,BANKNIFTY,10339.2,10415.2,10284.04,10401.29,0
2012-08-14,00:00:00,BANKNIFTY,10411.54,10547.1,10387.95,10519.15,0
2012-08-16,00:00:00,BANKNIFTY,10537.95,10551.05,10405.7,10426.75,0
2012-08-17,00:00:00,BANKNIFTY,10425.85,10505.85,10354.7,10417.9,0
2012-08-21,00:00:00,BANKNIFTY,10436.85,10484.54,10353.85,10469.5,0
2012-08-22,00:00:00,BANKNIFTY,10413.95,10533.7,10401.75,10472.2,0
2012-08-23,00:00:00,BANKNIFTY,10508.75,10560.85,10413.29,10457.7,0
2012-08-24,00:00:00,BANKNIFTY,10404.5,10412.25,10318.54,10332.85,0
2012-08-27,00:00:00,BANKNIFTY,10338.25,10338.25,10134.4,10150.4,0
2012-08-28,00:00:00,BANKNIFTY,10149.95,10151.35,10022.85,10059.4,0
2012-08-29,00:00:00,BANKNIFTY,10077.4,10127.0,9998.1,10011.9,0
2012-08-30,00:00:00,BANKNIFTY,9978.2,10130.9,9959.04,10085.2,0
2012-08-31,00:00:00,BANKNIFTY,10037.0,10130.95,9948.7,9990.5,0
2012-09-03,00:00:00,BANKNIFTY,10030.85,10082.5,9941.5,9963.0,0
2012-09-04,00:00:00,BANKNIFTY,9967.45,10033.0,9916.85,10020.65,0
2012-09-05,00:00:00,BANKNIFTY,9965.0,9976.4,9814.04,9827.9,0
2012-09-06,00:00:00,BANKNIFTY,9846.54,9947.45,9831.35,9893.15,0
2012-09-07,00:00:00,BANKNIFTY,10047.15,10134.75,10036.45,10122.0,0
2012-09-08,00:00:00,BANKNIFTY,10127.6,10162.15,10127.6,10147.04,0
2012-09-10,00:00:00,BANKNIFTY,10153.79,10181.85,10041.25,10069.85,0
2012-09-11,00:00:00,BANKNIFTY,10020.75,10154.2,10006.5,10135.9,0
2012-09-12,00:00:00,BANKNIFTY,10176.45,10223.95,10109.6,10183.45,0
2012-09-13,00:00:00,BANKNIFTY,10213.85,10259.4,10171.25,10207.79,0
2012-09-14,00:00:00,BANKNIFTY,10408.25,10664.55,10408.25,10642.9,0
2012-09-17,00:00:00,BANKNIFTY,10797.1,11045.45,10797.1,10981.65,0
2012-09-18,00:00:00,BANKNIFTY,10949.95,11065.0,10922.7,11043.5,0
2012-09-20,00:00:00,BANKNIFTY,10907.7,11031.8,10887.0,10920.8,0
2012-09-21,00:00:00,BANKNIFTY,10973.15,11433.1,10973.15,11358.5,0
2012-09-24,00:00:00,BANKNIFTY,11359.3,11533.75,11359.3,11423.5,0
2012-09-25,00:00:00,BANKNIFTY,11450.45,11517.65,11321.2,11420.75,0
2012-09-26,00:00:00,BANKNIFTY,11385.7,11441.05,11322.25,11427.25,0
2012-09-27,00:00:00,BANKNIFTY,11466.25,11490.25,11378.35,11419.45,0
2012-09-28,00:00:00,BANKNIFTY,11486.55,11536.85,11437.9,11456.8,0
2012-10-01,00:00:00,BANKNIFTY,11462.1,11466.05,11366.4,11420.45,0
2012-10-03,00:00:00,BANKNIFTY,11440.2,11471.85,11361.65,11414.95,0
2012-10-04,00:00:00,BANKNIFTY,11460.15,11685.55,11460.15,11636.05,0
2012-10-05,00:00:00,BANKNIFTY,11745.2,11745.2,10043.6,11511.4,0
2012-10-08,00:00:00,BANKNIFTY,11530.65,11530.65,11342.85,11362.2,0
2012-10-09,00:00:00,BANKNIFTY,11442.75,11528.35,11373.7,11446.1,0
2012-10-10,00:00:00,BANKNIFTY,11380.25,11380.25,11271.15,11291.5,0
2012-10-11,00:00:00,BANKNIFTY,11334.9,11476.95,11244.7,11431.3,0
2012-10-12,00:00:00,BANKNIFTY,11469.2,11527.15,11372.1,11388.45,0
2012-10-15,00:00:00,BANKNIFTY,11397.7,11454.8,11288.4,11441.8,0
2012-10-16,00:00:00,BANKNIFTY,11495.5,11508.5,11328.25,11348.0,0
2012-10-17,00:00:00,BANKNIFTY,11417.1,11425.45,11302.9,11358.25,0
2012-10-18,00:00:00,BANKNIFTY,11406.45,11594.6,11364.2,11586.35,0
2012-10-19,00:00:00,BANKNIFTY,11539.05,11605.65,11424.25,11491.2,0
2012-10-22,00:00:00,BANKNIFTY,11422.1,11619.25,11419.4,11607.4,0
2012-10-23,00:00:00,BANKNIFTY,11605.8,11656.8,11534.55,11578.15,0
2012-10-25,00:00:00,BANKNIFTY,11542.3,11643.4,11542.3,11614.5,0
2012-10-26,00:00:00,BANKNIFTY,11580.85,11631.25,11468.25,11509.15,0
2012-10-29,00:00:00,BANKNIFTY,11506.5,11585.8,11431.95,11472.15,0
2012-10-30,00:00:00,BANKNIFTY,11467.2,11600.05,11173.8,11203.0,0
2012-10-31,00:00:00,BANKNIFTY,11204.95,11290.0,11125.2,11268.8,0
2012-11-01,00:00:00,BANKNIFTY,11266.5,11349.4,11230.2,11315.05,0
2012-11-02,00:00:00,BANKNIFTY,11450.65,11477.55,11394.15,11460.45,0
2012-11-05,00:00:00,BANKNIFTY,11449.7,11489.3,11401.3,11475.15,0
2012-11-06,00:00:00,BANKNIFTY,11427.95,11568.45,11427.95,11539.05,0
2012-11-07,00:00:00,BANKNIFTY,11545.35,11719.1,11519.6,11665.5,0
2012-11-08,00:00:00,BANKNIFTY,11561.35,11637.95,11533.3,11613.55,0
2012-11-09,00:00:00,BANKNIFTY,11608.8,11663.9,11427.2,11475.6,0
2012-11-12,00:00:00,BANKNIFTY,11488.1,11608.8,11462.3,11583.85,0
2012-11-13,00:00:00,BANKNIFTY,11585.3,11598.25,11513.4,11533.9,0
2012-11-15,00:00:00,BANKNIFTY,11493.1,11530.25,11419.05,11521.4,0
2012-11-16,00:00:00,BANKNIFTY,11487.55,11537.15,11306.05,11335.5,0
2012-11-19,00:00:00,BANKNIFTY,11342.65,11378.25,11256.4,11306.95,0
2012-11-20,00:00:00,BANKNIFTY,11373.95,11409.8,11269.7,11318.3,0
2012-11-21,00:00:00,BANKNIFTY,11352.2,11477.35,11303.75,11465.35,0
2012-11-22,00:00:00,BANKNIFTY,11497.35,11570.85,11495.05,11508.35,0
2012-11-23,00:00:00,BANKNIFTY,11540.6,11549.0,11392.0,11475.8,0
2012-11-26,00:00:00,BANKNIFTY,11534.2,11534.2,11411.1,11432.45,0
2012-11-27,00:00:00,BANKNIFTY,11502.2,11663.5,11502.2,11657.4,0
2012-11-29,00:00:00,BANKNIFTY,11706.9,12035.4,11703.25,11992.8,0
2012-11-30,00:00:00,BANKNIFTY,12082.55,12175.3,12001.15,12158.9,0
2012-12-03,00:00:00,BANKNIFTY,12126.6,12165.65,12053.45,12103.9,0
2012-12-04,00:00:00,BANKNIFTY,12092.75,12215.5,12075.9,12197.15,0
2012-12-05,00:00:00,BANKNIFTY,12240.85,12314.8,12219.3,12281.6,0
2012-12-06,00:00:00,BANKNIFTY,12358.35,12480.6,12142.6,12427.55,0
2012-12-07,00:00:00,BANKNIFTY,12462.4,12477.85,12305.65,12363.7,0
2012-12-10,00:00:00,BANKNIFTY,12380.0,12409.75,12341.15,12381.65,0
2012-12-11,00:00:00,BANKNIFTY,12418.95,12538.9,12238.0,12344.6,0
2012-12-12,00:00:00,BANKNIFTY,12374.7,12385.55,12271.35,12301.7,0
2012-12-13,00:00:00,BANKNIFTY,12337.35,12438.85,12251.05,12269.15,0
2012-12-14,00:00:00,BANKNIFTY,12247.25,12447.35,12242.8,12424.7,0
2012-12-17,00:00:00,BANKNIFTY,12403.65,12462.25,12402.7,12427.45,0
2012-12-18,00:00:00,BANKNIFTY,12455.7,12522.65,12197.2,12477.15,0
2012-12-19,00:00:00,BANKNIFTY,12514.0,12571.6,12455.55,12510.25,0
2012-12-20,00:00:00,BANKNIFTY,12514.6,12514.6,12385.1,12486.5,0
2012-12-21,00:00:00,BANKNIFTY,12423.6,12432.2,12288.9,12315.05,0
2012-12-24,00:00:00,BANKNIFTY,12363.85,12366.25,12265.75,12317.7,0
2012-12-26,00:00:00,BANKNIFTY,12350.25,12519.0,12304.7,12479.45,0
2012-12-27,00:00:00,BANKNIFTY,12516.05,12523.5,12436.65,12459.7,0
2012-12-28,00:00:00,BANKNIFTY,12494.15,12494.15,12394.15,12458.15,0
2012-12-31,00:00:00,BANKNIFTY,12442.85,12512.7,12427.7,12474.25,0
2013-01-01,00:00:00,BANKNIFTY,12549.95,12663.5,12547.15,12654.15,0
2013-01-02,00:00:00,BANKNIFTY,12748.85,12811.45,12748.85,12786.85,0
2013-01-03,00:00:00,BANKNIFTY,12828.3,12837.8,12722.45,12778.15,0
2013-01-04,00:00:00,BANKNIFTY,12774.8,12801.7,12684.65,12787.35,0
2013-01-07,00:00:00,BANKNIFTY,12837.45,12837.45,12682.8,12708.7,0
2013-01-08,00:00:00,BANKNIFTY,12693.6,12743.95,12632.35,12725.5,0
2013-01-09,00:00:00,BANKNIFTY,12724.4,12791.7,12687.95,12718.0,0
2013-01-10,00:00:00,BANKNIFTY,12775.25,12822.8,12697.75,12802.25,0
2013-01-11,00:00:00,BANKNIFTY,12832.45,12834.55,12582.65,12617.85,0
2013-01-14,00:00:00,BANKNIFTY,12622.05,12773.35,12609.9,12758.75,0
2013-01-15,00:00:00,BANKNIFTY,12766.55,12908.2,12718.4,12855.4,0
2013-01-16,00:00:00,BANKNIFTY,12836.2,12836.2,12616.2,12638.5,0
2013-01-17,00:00:00,BANKNIFTY,12608.85,12714.6,12583.35,12649.6,0
2013-01-18,00:00:00,BANKNIFTY,12688.15,12778.35,12624.4,12680.0,0
2013-01-21,00:00:00,BANKNIFTY,12678.0,12690.4,12608.5,12651.35,0
2013-01-22,00:00:00,BANKNIFTY,12640.4,12748.95,12544.4,12574.35,0
2013-01-23,00:00:00,BANKNIFTY,12635.25,12695.95,12509.45,12635.2,0
2013-01-24,00:00:00,BANKNIFTY,12624.45,12662.85,12534.25,12561.4,0
2013-01-25,00:00:00,BANKNIFTY,12575.85,12717.9,12535.75,12693.25,0
2013-01-28,00:00:00,BANKNIFTY,12705.8,12822.05,12698.85,12781.35,0
2013-01-29,00:00:00,BANKNIFTY,12804.4,12960.65,12685.9,12722.8,0
2013-01-30,00:00:00,BANKNIFTY,12754.85,12825.65,12726.65,12767.5,0
2013-01-31,00:00:00,BANKNIFTY,12741.3,12852.5,12688.75,12708.6,0
2013-02-01,00:00:00,BANKNIFTY,12718.55,12743.2,12580.85,12606.25,0
2013-02-04,00:00:00,BANKNIFTY,12656.85,12723.3,12515.35,12548.35,0
2013-02-05,00:00:00,BANKNIFTY,12426.45,12501.5,12415.15,12467.75,0
2013-02-06,00:00:00,BANKNIFTY,12525.4,12525.4,12396.8,12417.7,0
2013-02-07,00:00:00,BANKNIFTY,12372.5,12474.5,12305.45,12349.3,0
2013-02-08,00:00:00,BANKNIFTY,12341.45,12389.8,12245.95,12280.15,0
2013-02-11,00:00:00,BANKNIFTY,12298.1,12361.1,12273.65,12333.0,0
2013-02-12,00:00:00,BANKNIFTY,12331.4,12415.8,12301.65,12405.25,0
2013-02-13,00:00:00,BANKNIFTY,12424.95,12485.95,12361.9,12385.1,0
2013-02-14,00:00:00,BANKNIFTY,12400.65,12434.0,12284.5,12311.3,0
2013-02-15,00:00:00,BANKNIFTY,12284.45,12373.15,12256.8,12336.55,0
2013-02-18,00:00:00,BANKNIFTY,12353.0,12399.85,12329.35,12347.2,0
2013-02-19,00:00:00,BANKNIFTY,12347.55,12426.9,12303.7,12413.65,0
2013-02-20,00:00:00,BANKNIFTY,12460.4,12470.7,12351.7,12363.7,0
2013-02-21,00:00:00,BANKNIFTY,12295.15,12301.25,12036.45,12055.5,0
2013-02-22,00:00:00,BANKNIFTY,12024.4,12139.65,12024.4,12068.95,0
2013-02-25,00:00:00,BANKNIFTY,12119.95,12137.85,11961.5,12037.3,0
2013-02-26,00:00:00,BANKNIFTY,11995.0,11995.0,11808.8,11844.85,0
2013-02-27,00:00:00,BANKNIFTY,11882.7,11971.35,11838.35,11930.5,0
2013-02-28,00:00:00,BANKNIFTY,12007.0,12041.45,11401.2,11487.35,0
2013-03-01,00:00:00,BANKNIFTY,11533.05,11592.55,11458.7,11540.05,0
2013-03-04,00:00:00,BANKNIFTY,11515.4,11602.5,11453.1,11575.6,0
2013-03-05,00:00:00,BANKNIFTY,11642.8,11814.05,11623.65,11792.05,0
2013-03-06,00:00:00,BANKNIFTY,11871.55,11904.15,11822.35,11876.2,0
2013-03-07,00:00:00,BANKNIFTY,11829.2,11989.85,11819.6,11970.25,0
2013-03-08,00:00:00,BANKNIFTY,12008.8,12219.45,12008.8,12197.25,0
2013-03-11,00:00:00,BANKNIFTY,12221.5,12241.3,12130.25,12165.4,0
2013-03-12,00:00:00,BANKNIFTY,12150.7,12183.5,11970.9,12054.5,0
2013-03-13,00:00:00,BANKNIFTY,11989.55,11989.55,11754.3,11777.5,0
2013-03-14,00:00:00,BANKNIFTY,11772.45,12058.55,11555.45,12020.75,0
2013-03-15,00:00:00,BANKNIFTY,11972.75,12034.95,11749.85,11816.55,0
2013-03-18,00:00:00,BANKNIFTY,11679.35,11810.4,11625.6,11735.5,0
2013-03-19,00:00:00,BANKNIFTY,11796.2,11814.75,11416.75,11508.05,0
2013-03-20,00:00:00,BANKNIFTY,11491.8,11491.8,11231.75,11254.85,0
2013-03-21,00:00:00,BANKNIFTY,11285.65,11512.1,11209.65,11238.35,0
2013-03-22,00:00:00,BANKNIFTY,11275.45,11331.2,11173.35,11204.05,0
2013-03-25,00:00:00,BANKNIFTY,11327.4,11372.8,11097.95,11125.65,0
2013-03-26,00:00:00,BANKNIFTY,11067.35,11198.45,11048.4,11163.45,0
2013-03-28,00:00:00,BANKNIFTY,11188.95,11413.25,11080.05,11361.85,0
2013-04-01,00:00:00,BANKNIFTY,11414.95,11460.6,11330.85,11425.55,0
2013-04-02,00:00:00,BANKNIFTY,11430.85,11548.05,11361.15,11523.4,0
2013-04-03,00:00:00,BANKNIFTY,11512.75,11590.6,11283.4,11344.1,0
2013-04-04,00:00:00,BANKNIFTY,11243.2,11254.25,11105.1,11126.25,0
2013-04-05,00:00:00,BANKNIFTY,11120.15,11168.25,11021.4,11098.95,0
2013-04-08,00:00:00,BANKNIFTY,11075.85,11133.85,11002.1,11012.65,0
2013-04-09,00:00:00,BANKNIFTY,11085.8,11210.35,10897.15,10929.15,0
2013-04-10,00:00:00,BANKNIFTY,11009.45,11143.6,10888.75,11122.25,0
2013-04-11,00:00:00,BANKNIFTY,11220.5,11341.85,11154.05,11306.5,0
2013-04-12,00:00:00,BANKNIFTY,11239.15,11442.9,11236.05,11410.1,0
2013-04-15,00:00:00,BANKNIFTY,11357.95,11643.3,11334.75,11526.25,0
2013-04-16,00:00:00,BANKNIFTY,11517.9,11906.25,11515.3,11871.6,0
2013-04-17,00:00:00,BANKNIFTY,11924.7,12112.25,11913.95,11981.05,0
2013-04-18,00:00:00,BANKNIFTY,11902.55,12313.0,11891.95,12288.25,0
2013-04-22,00:00:00,BANKNIFTY,12317.4,12637.95,12317.4,12576.2,0
2013-04-23,00:00:00,BANKNIFTY,12601.05,12605.7,12333.0,12543.4,0
2013-04-25,00:00:00,BANKNIFTY,12632.25,12755.8,12611.5,12726.85,0
2013-04-26,00:00:00,BANKNIFTY,12679.3,12679.9,12470.0,12533.15,0
2013-04-29,00:00:00,BANKNIFTY,12560.35,12661.25,12508.4,12609.15,0
2013-04-30,00:00:00,BANKNIFTY,12638.0,12658.6,12402.15,12561.55,0
2013-05-02,00:00:00,BANKNIFTY,12554.7,12783.3,12552.85,12709.95,0
